feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,target
-6.126243747671603,-13.81371142459212,6.246213556171708,-6.728119110875266,26.58845082383415,-6.728119110875266,37.88461014026245,-14.149964292609507,4.011756836675866,30.080198238670732,-0.7474942277021602,-6.728119110875266,-8.445352858513282,-15.633854354217807,15.229559331511682,0
-11.66281575942833,10.314788127102911,-9.718133897642154,-23.442616485986782,-0.8042101275300473,-23.442616485986782,-18.708290650053797,5.321414111944534,-9.06375410943576,-7.313855687957363,4.29150179909577,-23.442616485986782,-5.280635631769647,-0.7096532917725007,12.539469753045324,0
-25.56378070192853,-5.653940469359059,5.062567515088723,-0.7045026484024497,-2.341336520154789,-0.7045026484024497,-3.2710227759039134,5.7806660960887255,0.9599816419895544,-6.493938304395757,-16.887047019846825,-0.7045026484024497,-0.38729022982850964,16.52680964355918,10.987196427404823,0
13.642333946911457,11.634372342322932,-10.482950474631751,-14.794657163295298,-3.865259938604278,-14.794657163295298,-16.935999116605096,11.859285567378997,-14.690843204066876,-9.616762482752371,-8.277893492109262,-14.794657163295298,11.64839536277844,5.717635870188225,-8.991028328188076,0
-8.081666708782388,4.495643166092676,4.7633339229132785,-11.499725376828028,24.4795149226413,-11.499725376828028,31.665431307742516,-12.55750575443136,-2.3707822693946996,23.79058673625066,-13.246568380771159,-11.499725376828028,5.5121934560840415,-3.9163378387602013,13.873301035949835,0
1.0732072848575345,-11.751310446395602,-7.172371284421766,-9.761435496508813,-4.198113570759024,-9.761435496508813,-13.497806103243452,10.64168131488595,-4.884951028134417,-9.457397887053311,2.151604953696685,-9.761435496508813,-14.559721315583872,9.663803064577717,-1.1875668920247968,0
5.747069952926238,2.6073699686458784,-7.485609078302287,-17.700120205918427,-1.2736166658479278,-17.700120205918427,-14.847134211309909,0.947352054449853,-4.908577259980535,-7.521743154837683,1.785840250175117,-17.700120205918427,-6.2991548628141185,5.072855891373972,10.842346532757766,0
-1.8462190745078122,-6.351228479714001,15.605874354111746,12.280453563694829,2.6666003713250177,12.280453563694829,12.601543798133994,5.369143697095398,2.328042208808522,9.311691440378054,20.114908030569204,12.280453563694829,-4.869429281099805,-13.05356948004561,9.73724435925831,0
-5.802192090773227,0.8301894860359927,-9.528140751835357,-16.865972211270773,2.2206559646935884,-16.865972211270773,-8.475459597814107,-10.92739992071181,-2.019823706210468,-3.499346233686179,-2.431056468329879,-16.865972211270773,5.095885606993135,4.829293113271042,8.311899658602103,0
26.674428564296875,-5.66525055504343,-3.051130662951023,0.5755156129760897,6.721785982647344,0.5755156129760897,12.743972610028093,7.893574513951881,-0.06397124184540928,3.2072550571085516,0.5333714718890441,0.5755156129760897,-7.754486062050585,17.995389913853053,-24.844482043073075,1
